Year,State,Demographic,Comparing (Focus group),Cigarette Use Prevalence % (Focus group)
2013,Florida,Sex at Birth,Female,14.4
2013,Florida,Sex at Birth,Male,19.5
2013,Georgia,Sex at Birth,Female,15.4
2013,Georgia,Sex at Birth,Male,22.6
2013,Hawaii,Sex at Birth,Female,11.0
2013,Hawaii,Sex at Birth,Male,15.7
2013,Idaho,Sex at Birth,Female,15.0
2013,Idaho,Sex at Birth,Male,19.4
2013,Illinois,Sex at Birth,Female,15.0
2013,Illinois,Sex at Birth,Male,21.2
2013,Indiana,Sex at Birth,Female,20.4
2013,Indiana,Sex at Birth,Male,23.5
2013,Iowa,Sex at Birth,Female,16.6
2013,Iowa,Sex at Birth,Male,22.5
2013,Kansas,Sex at Birth,Female,17.8
2013,Kansas,Sex at Birth,Male,22.3
2013,Kentucky,Sex at Birth,Female,24.6
2013,Kentucky,Sex at Birth,Male,28.4
2013,Louisiana,Sex at Birth,Female,20.0
2013,Louisiana,Sex at Birth,Male,27.3
2013,Maine,Sex at Birth,Female,18.2
2013,Maine,Sex at Birth,Male,22.4
2013,Maryland,Sex at Birth,Female,13.7
2013,Maryland,Sex at Birth,Male,19.4
2013,Massachusetts,Sex at Birth,Female,14.7
2013,Massachusetts,Sex at Birth,Male,18.7
2013,Michigan,Sex at Birth,Female,18.3
2013,Michigan,Sex at Birth,Male,24.7
2013,Minnesota,Sex at Birth,Female,16.7
2013,Minnesota,Sex at Birth,Male,19.4
2013,Mississippi,Sex at Birth,Female,22.0
2013,Mississippi,Sex at Birth,Male,28.0
2013,Missouri,Sex at Birth,Female,20.1
2013,Missouri,Sex at Birth,Male,24.3
2013,Montana,Sex at Birth,Female,17.3
2013,Montana,Sex at Birth,Male,20.7
2013,Nebraska,Sex at Birth,Female,17.2
2013,Nebraska,Sex at Birth,Male,19.8
2013,Nevada,Sex at Birth,Female,18.1
2013,Nevada,Sex at Birth,Male,20.6
2013,New Hampshire,Sex at Birth,Female,15.8
2013,New Hampshire,Sex at Birth,Male,16.7
2013,New Jersey,Sex at Birth,Female,13.9
2013,New Jersey,Sex at Birth,Male,17.5
2013,New Mexico,Sex at Birth,Female,16.2
2013,New Mexico,Sex at Birth,Male,22.2
2013,New York,Sex at Birth,Female,14.1
2013,New York,Sex at Birth,Male,19.3
2013,North Carolina,Sex at Birth,Female,17.3
2013,North Carolina,Sex at Birth,Male,23.4
2013,North Dakota,Sex at Birth,Female,19.4
2013,North Dakota,Sex at Birth,Male,22.9
2013,Ohio,Sex at Birth,Female,22.6
2013,Ohio,Sex at Birth,Male,24.1
2013,Oklahoma,Sex at Birth,Female,21.7
2013,Oklahoma,Sex at Birth,Male,25.8
2013,Oregon,Sex at Birth,Female,16.0
2013,Oregon,Sex at Birth,Male,18.7
2013,Pennsylvania,Sex at Birth,Female,18.6
2013,Pennsylvania,Sex at Birth,Male,23.5
2013,Rhode Island,Sex at Birth,Female,15.9
2013,Rhode Island,Sex at Birth,Male,19.1
2013,South Carolina,Sex at Birth,Female,18.1
2013,South Carolina,Sex at Birth,Male,26.2
2013,South Dakota,Sex at Birth,Female,19.4
2013,South Dakota,Sex at Birth,Male,19.7
2013,Tennessee,Sex at Birth,Female,22.0
2013,Tennessee,Sex at Birth,Male,26.8
2013,Texas,Sex at Birth,Female,13.1
2013,Texas,Sex at Birth,Male,18.7
2013,Utah,Sex at Birth,Female,8.8
2013,Utah,Sex at Birth,Male,11.9
2013,Vermont,Sex at Birth,Female,15.4
2013,Vermont,Sex at Birth,Male,17.9
2013,Virginia,Sex at Birth,Female,16.7
2013,Virginia,Sex at Birth,Male,21.6
2013,Washington,Sex at Birth,Female,14.3
2013,Washington,Sex at Birth,Male,17.8
2013,West Virginia,Sex at Birth,Female,26.1
2013,West Virginia,Sex at Birth,Male,28.6
2013,Wisconsin,Sex at Birth,Female,17.3
2013,Wisconsin,Sex at Birth,Male,20.1
2013,Wyoming,Sex at Birth,Female,19.2
2013,Wyoming,Sex at Birth,Male,22.1
2014,Alabama,Sex at Birth,Female,19.0
2014,Alabama,Sex at Birth,Male,23.5
2014,Alaska,Sex at Birth,Female,18.4
2014,Alaska,Sex at Birth,Male,21.3
2014,Arizona,Sex at Birth,Female,13.9
2014,Arizona,Sex at Birth,Male,19.2
2014,Arkansas,Sex at Birth,Female,23.4
2014,Arkansas,Sex at Birth,Male,26.2
2014,California,Sex at Birth,Female,9.5
2014,California,Sex at Birth,Male,16.3
2014,Colorado,Sex at Birth,Female,14.6
2014,Colorado,Sex at Birth,Male,16.9
2014,Connecticut,Sex at Birth,Female,13.5
2014,Connecticut,Sex at Birth,Male,17.5
2014,Delaware,Sex at Birth,Female,16.6
2014,Delaware,Sex at Birth,Male,23.5
2014,District of Columbia,Sex at Birth,Female,14.6
2014,District of Columbia,Sex at Birth,Male,18.4
2014,Florida,Sex at Birth,Female,15.5
2014,Florida,Sex at Birth,Male,20.0
2014,Georgia,Sex at Birth,Female,13.6
2014,Georgia,Sex at Birth,Male,21.4
2014,Hawaii,Sex at Birth,Female,12.1
2014,Hawaii,Sex at Birth,Male,16.2
2014,Idaho,Sex at Birth,Female,15.5
2014,Idaho,Sex at Birth,Male,16.4
2014,Illinois,Sex at Birth,Female,14.5
2014,Illinois,Sex at Birth,Male,18.7
2014,Indiana,Sex at Birth,Female,21.5
2014,Indiana,Sex at Birth,Male,24.5
2014,Iowa,Sex at Birth,Female,17.2
2014,Iowa,Sex at Birth,Male,19.9
2014,Kansas,Sex at Birth,Female,16.7
2014,Kansas,Sex at Birth,Male,19.5
2014,Kentucky,Sex at Birth,Female,25.2
2014,Kentucky,Sex at Birth,Male,27.2
2014,Louisiana,Sex at Birth,Female,20.7
2014,Louisiana,Sex at Birth,Male,27.6
2014,Maine,Sex at Birth,Female,17.8
2014,Maine,Sex at Birth,Male,21.0
2014,Maryland,Sex at Birth,Female,12.6
2014,Maryland,Sex at Birth,Male,16.8
2014,Massachusetts,Sex at Birth,Female,12.9
2014,Massachusetts,Sex at Birth,Male,16.7
2014,Michigan,Sex at Birth,Female,18.9
2014,Michigan,Sex at Birth,Male,23.7
2014,Minnesota,Sex at Birth,Female,14.8
2014,Minnesota,Sex at Birth,Male,17.9
2014,Mississippi,Sex at Birth,Female,22.7
2014,Mississippi,Sex at Birth,Male,23.2
2014,Missouri,Sex at Birth,Female,19.4
2014,Missouri,Sex at Birth,Male,21.9
2014,Montana,Sex at Birth,Female,19.9
2014,Montana,Sex at Birth,Male,20.0
2014,Nebraska,Sex at Birth,Female,16.2
2014,Nebraska,Sex at Birth,Male,18.5
2014,Nevada,Sex at Birth,Female,13.7
2014,Nevada,Sex at Birth,Male,20.2
2014,New Hampshire,Sex at Birth,Female,16.7
2014,New Hampshire,Sex at Birth,Male,18.4
2014,New Jersey,Sex at Birth,Female,12.6
2014,New Jersey,Sex at Birth,Male,17.8
2014,New Mexico,Sex at Birth,Female,16.5
2014,New Mexico,Sex at Birth,Male,22.0
2014,New York,Sex at Birth,Female,12.0
2014,New York,Sex at Birth,Male,17.0
2014,North Carolina,Sex at Birth,Female,16.5
2014,North Carolina,Sex at Birth,Male,21.9
2014,North Dakota,Sex at Birth,Female,16.3
2014,North Dakota,Sex at Birth,Male,23.4
2014,Ohio,Sex at Birth,Female,20.4
2014,Ohio,Sex at Birth,Male,21.7
2014,Oklahoma,Sex at Birth,Female,19.1
2014,Oklahoma,Sex at Birth,Male,23.1
2014,Oregon,Sex at Birth,Female,15.8
2014,Oregon,Sex at Birth,Male,18.2
2014,Pennsylvania,Sex at Birth,Female,18.9
2014,Pennsylvania,Sex at Birth,Male,21.0
2014,Rhode Island,Sex at Birth,Female,13.9
2014,Rhode Island,Sex at Birth,Male,18.8
2014,South Carolina,Sex at Birth,Female,19.1
2014,South Carolina,Sex at Birth,Male,24.1
2014,South Dakota,Sex at Birth,Female,18.4
2014,South Dakota,Sex at Birth,Male,18.7
2014,Tennessee,Sex at Birth,Female,22.6
2014,Tennessee,Sex at Birth,Male,26.0
2014,Texas,Sex at Birth,Female,12.5
2014,Texas,Sex at Birth,Male,16.7
2014,Utah,Sex at Birth,Female,8.2
2014,Utah,Sex at Birth,Male,11.2
2014,Vermont,Sex at Birth,Female,15.0
2014,Vermont,Sex at Birth,Male,17.8
2014,Virginia,Sex at Birth,Female,16.6
2014,Virginia,Sex at Birth,Male,22.6
2014,Washington,Sex at Birth,Female,13.8
2014,Washington,Sex at Birth,Male,16.9
2014,West Virginia,Sex at Birth,Female,25.6
2014,West Virginia,Sex at Birth,Male,27.8
2014,Wisconsin,Sex at Birth,Female,16.1
2014,Wisconsin,Sex at Birth,Male,18.7
2014,Wyoming,Sex at Birth,Female,18.2
2014,Wyoming,Sex at Birth,Male,20.7
2015,Alabama,Sex at Birth,Female,19.2
2015,Alabama,Sex at Birth,Male,23.8
2015,Alaska,Sex at Birth,Female,18.5
2015,Alaska,Sex at Birth,Male,19.6
2015,Arizona,Sex at Birth,Female,12.0
2015,Arizona,Sex at Birth,Male,16.2
2015,Arkansas,Sex at Birth,Female,22.1
2015,Arkansas,Sex at Birth,Male,27.8
2015,California,Sex at Birth,Female,8.3
2015,California,Sex at Birth,Male,15.2
2015,Colorado,Sex at Birth,Female,14.2
2015,Colorado,Sex at Birth,Male,17.1
2015,Connecticut,Sex at Birth,Female,10.9
2015,Connecticut,Sex at Birth,Male,16.3
2015,Delaware,Sex at Birth,Female,14.2
2015,Delaware,Sex at Birth,Male,20.9
2015,District of Columbia,Sex at Birth,Female,16.1
2015,District of Columbia,Sex at Birth,Male,15.8
2015,Florida,Sex at Birth,Female,14.3
2015,Florida,Sex at Birth,Male,17.4
2015,Georgia,Sex at Birth,Female,15.5
2015,Georgia,Sex at Birth,Male,20.0
2015,Hawaii,Sex at Birth,Female,10.8
2015,Hawaii,Sex at Birth,Male,17.3
2015,Idaho,Sex at Birth,Female,13.0
2015,Idaho,Sex at Birth,Male,14.6
2015,Illinois,Sex at Birth,Female,12.8
2015,Illinois,Sex at Birth,Male,17.6
2015,Indiana,Sex at Birth,Female,19.3
2015,Indiana,Sex at Birth,Male,21.9
2015,Iowa,Sex at Birth,Female,16.7
2015,Iowa,Sex at Birth,Male,19.5
2015,Kansas,Sex at Birth,Female,16.1
2015,Kansas,Sex at Birth,Male,19.3
2015,Kentucky,Sex at Birth,Female,25.5
2015,Kentucky,Sex at Birth,Male,26.4
2015,Louisiana,Sex at Birth,Female,19.3
2015,Louisiana,Sex at Birth,Male,24.7
2015,Maine,Sex at Birth,Female,18.1
2015,Maine,Sex at Birth,Male,21.0
2015,Maryland,Sex at Birth,Female,13.4
2015,Maryland,Sex at Birth,Male,16.9
2015,Massachusetts,Sex at Birth,Female,11.9
2015,Massachusetts,Sex at Birth,Male,16.4
2015,Michigan,Sex at Birth,Female,19.1
2015,Michigan,Sex at Birth,Male,22.4
2015,Minnesota,Sex at Birth,Female,14.8
2015,Minnesota,Sex at Birth,Male,17.6
2015,Mississippi,Sex at Birth,Female,18.4
2015,Mississippi,Sex at Birth,Male,27.0
2015,Missouri,Sex at Birth,Female,21.0
2015,Missouri,Sex at Birth,Male,23.6
2015,Montana,Sex at Birth,Female,18.5
2015,Montana,Sex at Birth,Male,19.3
2015,Nebraska,Sex at Birth,Female,15.8
2015,Nebraska,Sex at Birth,Male,18.4
2015,Nevada,Sex at Birth,Female,14.6
2015,Nevada,Sex at Birth,Male,20.5
2015,New Hampshire,Sex at Birth,Female,15.4
2015,New Hampshire,Sex at Birth,Male,16.5
2015,New Jersey,Sex at Birth,Female,11.5
2015,New Jersey,Sex at Birth,Male,15.7
2015,New Mexico,Sex at Birth,Female,16.0
2015,New Mexico,Sex at Birth,Male,19.1
2015,New York,Sex at Birth,Female,12.9
2015,New York,Sex at Birth,Male,17.7
2015,North Carolina,Sex at Birth,Female,16.3
2015,North Carolina,Sex at Birth,Male,21.9
2015,North Dakota,Sex at Birth,Female,15.4
2015,North Dakota,Sex at Birth,Male,21.9
2015,Ohio,Sex at Birth,Female,20.2
2015,Ohio,Sex at Birth,Male,23.1
2015,Oklahoma,Sex at Birth,Female,20.4
2015,Oklahoma,Sex at Birth,Male,24.0
2015,Oregon,Sex at Birth,Female,16.3
2015,Oregon,Sex at Birth,Male,17.9
2015,Pennsylvania,Sex at Birth,Female,16.6
2015,Pennsylvania,Sex at Birth,Male,19.8
2015,Rhode Island,Sex at Birth,Female,12.8
2015,Rhode Island,Sex at Birth,Male,18.5
2015,South Carolina,Sex at Birth,Female,16.2
2015,South Carolina,Sex at Birth,Male,23.4
2015,South Dakota,Sex at Birth,Female,20.6
2015,South Dakota,Sex at Birth,Male,19.5
2015,Tennessee,Sex at Birth,Female,21.1
2015,Tennessee,Sex at Birth,Male,22.8
2015,Texas,Sex at Birth,Female,12.4
2015,Texas,Sex at Birth,Male,18.2
2015,Utah,Sex at Birth,Female,7.0
2015,Utah,Sex at Birth,Male,11.2
2015,Vermont,Sex at Birth,Female,14.0
2015,Vermont,Sex at Birth,Male,18.0
2015,Virginia,Sex at Birth,Female,14.4
2015,Virginia,Sex at Birth,Male,18.8
2015,Washington,Sex at Birth,Female,13.4
2015,Washington,Sex at Birth,Male,16.6
2015,West Virginia,Sex at Birth,Female,25.7
2015,West Virginia,Sex at Birth,Male,25.7
2015,Wisconsin,Sex at Birth,Female,14.9
2015,Wisconsin,Sex at Birth,Male,19.8
2015,Wyoming,Sex at Birth,Female,17.5
2015,Wyoming,Sex at Birth,Male,20.6
2016,Alabama,Sex at Birth,Female,20.0
2016,Alabama,Sex at Birth,Male,23.3
2016,Alaska,Sex at Birth,Female,16.6
2016,Alaska,Sex at Birth,Male,21.2
2016,Arizona,Sex at Birth,Female,12.1
2016,Arizona,Sex at Birth,Male,17.5
2016,Arkansas,Sex at Birth,Female,22.5
2016,Arkansas,Sex at Birth,Male,24.8
2016,California,Sex at Birth,Female,8.2
2016,California,Sex at Birth,Male,13.8
2016,Colorado,Sex at Birth,Female,13.5
2016,Colorado,Sex at Birth,Male,17.7
2016,Connecticut,Sex at Birth,Female,12.0
2016,Connecticut,Sex at Birth,Male,14.8
2016,Delaware,Sex at Birth,Female,16.4
2016,Delaware,Sex at Birth,Male,19.0
2016,District of Columbia,Sex at Birth,Female,12.1
2016,District of Columbia,Sex at Birth,Male,17.7
2016,Florida,Sex at Birth,Female,13.3
2016,Florida,Sex at Birth,Male,17.8
2016,Georgia,Sex at Birth,Female,14.8
2016,Georgia,Sex at Birth,Male,21.2
2016,Hawaii,Sex at Birth,Female,10.9
2016,Hawaii,Sex at Birth,Male,15.1
2016,Idaho,Sex at Birth,Female,14.3
2016,Idaho,Sex at Birth,Male,14.7
2016,Illinois,Sex at Birth,Female,13.0
2016,Illinois,Sex at Birth,Male,18.7
2016,Indiana,Sex at Birth,Female,18.8
2016,Indiana,Sex at Birth,Male,23.6
2016,Iowa,Sex at Birth,Female,15.8
2016,Iowa,Sex at Birth,Male,17.7
2016,Kansas,Sex at Birth,Female,15.7
2016,Kansas,Sex at Birth,Male,18.7
2016,Kentucky,Sex at Birth,Female,24.0
2016,Kentucky,Sex at Birth,Male,25.0
2016,Louisiana,Sex at Birth,Female,20.2
2016,Louisiana,Sex at Birth,Male,25.5
2016,Maine,Sex at Birth,Female,18.0
2016,Maine,Sex at Birth,Male,21.6
2016,Maryland,Sex at Birth,Female,11.9
2016,Maryland,Sex at Birth,Male,15.6
2016,Massachusetts,Sex at Birth,Female,11.9
2016,Massachusetts,Sex at Birth,Male,15.5
2016,Michigan,Sex at Birth,Female,18.7
2016,Michigan,Sex at Birth,Male,22.3
2016,Minnesota,Sex at Birth,Female,13.9
2016,Minnesota,Sex at Birth,Male,16.6
2016,Mississippi,Sex at Birth,Female,21.3
2016,Mississippi,Sex at Birth,Male,24.3
2016,Missouri,Sex at Birth,Female,19.9
2016,Missouri,Sex at Birth,Male,24.5
2016,Montana,Sex at Birth,Female,17.3
2016,Montana,Sex at Birth,Male,19.8
2016,Nebraska,Sex at Birth,Female,15.4
2016,Nebraska,Sex at Birth,Male,18.6
2016,Nevada,Sex at Birth,Female,14.1
2016,Nevada,Sex at Birth,Male,18.9
2016,New Hampshire,Sex at Birth,Female,17.6
2016,New Hampshire,Sex at Birth,Male,18.5
2016,New Jersey,Sex at Birth,Female,13.1
2016,New Jersey,Sex at Birth,Male,14.9
2016,New Mexico,Sex at Birth,Female,14.0
2016,New Mexico,Sex at Birth,Male,19.4
2016,New York,Sex at Birth,Female,11.9
2016,New York,Sex at Birth,Male,16.7
2016,North Carolina,Sex at Birth,Female,15.3
2016,North Carolina,Sex at Birth,Male,20.7
2016,North Dakota,Sex at Birth,Female,17.1
2016,North Dakota,Sex at Birth,Male,22.3
2016,Ohio,Sex at Birth,Female,20.5
2016,Ohio,Sex at Birth,Male,24.7
2016,Oklahoma,Sex at Birth,Female,17.9
2016,Oklahoma,Sex at Birth,Male,21.4
2016,Oregon,Sex at Birth,Female,14.4
2016,Oregon,Sex at Birth,Male,18.1
2016,Pennsylvania,Sex at Birth,Female,16.0
2016,Pennsylvania,Sex at Birth,Male,20.1
2016,Rhode Island,Sex at Birth,Female,12.2
2016,Rhode Island,Sex at Birth,Male,16.9
2016,South Carolina,Sex at Birth,Female,17.4
2016,South Carolina,Sex at Birth,Male,22.9
2016,South Dakota,Sex at Birth,Female,15.1
2016,South Dakota,Sex at Birth,Male,21.1
2016,Tennessee,Sex at Birth,Female,20.4
2016,Tennessee,Sex at Birth,Male,23.9
2016,Texas,Sex at Birth,Female,11.3
2016,Texas,Sex at Birth,Male,17.3
2016,Utah,Sex at Birth,Female,7.1
2016,Utah,Sex at Birth,Male,10.4
2016,Vermont,Sex at Birth,Female,14.7
2016,Vermont,Sex at Birth,Male,19.5
2016,Virginia,Sex at Birth,Female,13.7
2016,Virginia,Sex at Birth,Male,17.0
2016,Washington,Sex at Birth,Female,11.9
2016,Washington,Sex at Birth,Male,16.0
2016,West Virginia,Sex at Birth,Female,23.9
2016,West Virginia,Sex at Birth,Male,25.8
2016,Wisconsin,Sex at Birth,Female,16.2
2016,Wisconsin,Sex at Birth,Male,18.0
2016,Wyoming,Sex at Birth,Female,19.1
2016,Wyoming,Sex at Birth,Male,18.8
2017,Alabama,Sex at Birth,Female,18.7
2017,Alabama,Sex at Birth,Male,23.4
2017,Alaska,Sex at Birth,Female,17.1
2017,Alaska,Sex at Birth,Male,24.2
2017,Arizona,Sex at Birth,Female,12.9
2017,Arizona,Sex at Birth,Male,18.3
2017,Arkansas,Sex at Birth,Female,21.6
2017,Arkansas,Sex at Birth,Male,22.8
2017,California,Sex at Birth,Female,7.8
2017,California,Sex at Birth,Male,14.9
2017,Colorado,Sex at Birth,Female,12.6
2017,Colorado,Sex at Birth,Male,16.6
2017,Connecticut,Sex at Birth,Female,11.5
2017,Connecticut,Sex at Birth,Male,14.1
2017,Delaware,Sex at Birth,Female,16.2
2017,Delaware,Sex at Birth,Male,17.9
2017,District of Columbia,Sex at Birth,Female,11.3
2017,District of Columbia,Sex at Birth,Male,17.8
2017,Florida,Sex at Birth,Female,13.5
2017,Florida,Sex at Birth,Male,18.8
2017,Georgia,Sex at Birth,Female,14.3
2017,Georgia,Sex at Birth,Male,20.9
2017,Hawaii,Sex at Birth,Female,9.4
2017,Hawaii,Sex at Birth,Male,16.1
2017,Idaho,Sex at Birth,Female,13.1
2017,Idaho,Sex at Birth,Male,15.7
2017,Illinois,Sex at Birth,Female,13.8
2017,Illinois,Sex at Birth,Male,17.3
2017,Indiana,Sex at Birth,Female,20.2
2017,Indiana,Sex at Birth,Male,23.5
2017,Iowa,Sex at Birth,Female,15.8
2017,Iowa,Sex at Birth,Male,18.5
2017,Kansas,Sex at Birth,Female,16.4
2017,Kansas,Sex at Birth,Male,18.3
2017,Kentucky,Sex at Birth,Female,22.4
2017,Kentucky,Sex at Birth,Male,26.9
2017,Louisiana,Sex at Birth,Female,21.0
2017,Louisiana,Sex at Birth,Male,25.4
2017,Maine,Sex at Birth,Female,14.3
2017,Maine,Sex at Birth,Male,20.5
2017,Maryland,Sex at Birth,Female,11.9
2017,Maryland,Sex at Birth,Male,16.0
2017,Massachusetts,Sex at Birth,Female,12.6
2017,Massachusetts,Sex at Birth,Male,14.8
2017,Michigan,Sex at Birth,Female,16.9
2017,Michigan,Sex at Birth,Male,21.8
2017,Minnesota,Sex at Birth,Female,12.8
2017,Minnesota,Sex at Birth,Male,16.3
2017,Mississippi,Sex at Birth,Female,22.1
2017,Mississippi,Sex at Birth,Male,22.2
2017,Missouri,Sex at Birth,Female,20.0
2017,Missouri,Sex at Birth,Male,21.6
2017,Montana,Sex at Birth,Female,16.8
2017,Montana,Sex at Birth,Male,17.5
2017,Nebraska,Sex at Birth,Female,14.5
2017,Nebraska,Sex at Birth,Male,16.4
2017,Nevada,Sex at Birth,Female,15.8
2017,Nevada,Sex at Birth,Male,19.4
2017,New Hampshire,Sex at Birth,Female,14.5
2017,New Hampshire,Sex at Birth,Male,16.8
2017,New Jersey,Sex at Birth,Female,11.5
2017,New Jersey,Sex at Birth,Male,16.1
2017,New Mexico,Sex at Birth,Female,14.5
2017,New Mexico,Sex at Birth,Male,20.6
2017,New York,Sex at Birth,Female,10.9
2017,New York,Sex at Birth,Male,17.5
2017,North Carolina,Sex at Birth,Female,15.4
2017,North Carolina,Sex at Birth,Male,19.2
2017,North Dakota,Sex at Birth,Female,17.1
2017,North Dakota,Sex at Birth,Male,19.4
2017,Ohio,Sex at Birth,Female,19.9
2017,Ohio,Sex at Birth,Male,22.4
2017,Oklahoma,Sex at Birth,Female,19.2
2017,Oklahoma,Sex at Birth,Male,21.2
2017,Oregon,Sex at Birth,Female,14.2
2017,Oregon,Sex at Birth,Male,18.1
2017,Pennsylvania,Sex at Birth,Female,16.9
2017,Pennsylvania,Sex at Birth,Male,20.8
2017,Rhode Island,Sex at Birth,Female,12.9
2017,Rhode Island,Sex at Birth,Male,17.2
2017,South Carolina,Sex at Birth,Female,16.0
2017,South Carolina,Sex at Birth,Male,21.8
2017,South Dakota,Sex at Birth,Female,16.5
2017,South Dakota,Sex at Birth,Male,22.1
2017,Tennessee,Sex at Birth,Female,21.1
2017,Tennessee,Sex at Birth,Male,24.3
2017,Texas,Sex at Birth,Female,13.6
2017,Texas,Sex at Birth,Male,17.8
2017,Utah,Sex at Birth,Female,6.8
2017,Utah,Sex at Birth,Male,11.0
2017,Vermont,Sex at Birth,Female,14.7
2017,Vermont,Sex at Birth,Male,17.0
2017,Virginia,Sex at Birth,Female,14.4
2017,Virginia,Sex at Birth,Male,18.4
2017,Washington,Sex at Birth,Female,12.2
2017,Washington,Sex at Birth,Male,14.8
2017,West Virginia,Sex at Birth,Female,26.9
2017,West Virginia,Sex at Birth,Male,25.1
2017,Wisconsin,Sex at Birth,Female,15.0
2017,Wisconsin,Sex at Birth,Male,17.1
2017,Wyoming,Sex at Birth,Female,18.4
2017,Wyoming,Sex at Birth,Male,19.0
2018,Alabama,Sex at Birth,Female,17.3
2018,Alabama,Sex at Birth,Male,21.3
2018,Alaska,Sex at Birth,Female,17.3
2018,Alaska,Sex at Birth,Male,20.8
2018,Arizona,Sex at Birth,Female,12.6
2018,Arizona,Sex at Birth,Male,15.5
2018,Arkansas,Sex at Birth,Female,21.7
2018,Arkansas,Sex at Birth,Male,23.9
2018,California,Sex at Birth,Female,7.8
2018,California,Sex at Birth,Male,14.8
2018,Colorado,Sex at Birth,Female,12.4
2018,Colorado,Sex at Birth,Male,16.6
2018,Connecticut,Sex at Birth,Female,10.8
2018,Connecticut,Sex at Birth,Male,13.6
2018,Delaware,Sex at Birth,Female,14.9
2018,Delaware,Sex at Birth,Male,18.3
2018,District of Columbia,Sex at Birth,Female,12.6
2018,District of Columbia,Sex at Birth,Male,15.1
2018,Florida,Sex at Birth,Female,12.8
2018,Florida,Sex at Birth,Male,16.2
2018,Georgia,Sex at Birth,Female,14.6
2018,Georgia,Sex at Birth,Male,17.7
2018,Hawaii,Sex at Birth,Female,10.9
2018,Hawaii,Sex at Birth,Male,15.8
2018,Idaho,Sex at Birth,Female,13.6
2018,Idaho,Sex at Birth,Male,15.9
2018,Illinois,Sex at Birth,Female,12.1
2018,Illinois,Sex at Birth,Male,18.9
2018,Indiana,Sex at Birth,Female,19.0
2018,Indiana,Sex at Birth,Male,23.3
2018,Iowa,Sex at Birth,Female,15.3
2018,Iowa,Sex at Birth,Male,18.0
2018,Kansas,Sex at Birth,Female,16.3
2018,Kansas,Sex at Birth,Male,18.3
2018,Kentucky,Sex at Birth,Female,23.3
2018,Kentucky,Sex at Birth,Male,23.2
2018,Louisiana,Sex at Birth,Female,18.3
2018,Louisiana,Sex at Birth,Male,22.8
2018,Maine,Sex at Birth,Female,15.5
2018,Maine,Sex at Birth,Male,20.1
2018,Maryland,Sex at Birth,Female,11.3
2018,Maryland,Sex at Birth,Male,14.0
2018,Massachusetts,Sex at Birth,Female,11.7
2018,Massachusetts,Sex at Birth,Male,15.2
2018,Michigan,Sex at Birth,Female,16.9
2018,Michigan,Sex at Birth,Male,21.1
2018,Minnesota,Sex at Birth,Female,13.5
2018,Minnesota,Sex at Birth,Male,16.8
2018,Mississippi,Sex at Birth,Female,18.1
2018,Mississippi,Sex at Birth,Male,23.2
2018,Missouri,Sex at Birth,Female,18.4
2018,Missouri,Sex at Birth,Male,20.5
2018,Montana,Sex at Birth,Female,17.3
2018,Montana,Sex at Birth,Male,18.7
2018,Nebraska,Sex at Birth,Female,14.5
2018,Nebraska,Sex at Birth,Male,17.5
2018,Nevada,Sex at Birth,Female,14.0
2018,Nevada,Sex at Birth,Male,17.3
2018,New Hampshire,Sex at Birth,Female,15.3
2018,New Hampshire,Sex at Birth,Male,16.0
2018,New Jersey,Sex at Birth,Female,11.7
2018,New Jersey,Sex at Birth,Male,14.5
2018,New Mexico,Sex at Birth,Female,13.2
2018,New Mexico,Sex at Birth,Male,17.3
2018,New York,Sex at Birth,Female,10.9
